corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra	FRA02701_Maupassant	FRA02701	Maupassant, Guy de	Bel-Ami	1850	1893	M	viaf:29537765 wikidata:Q9327	1885	1885	2004	NA	Ebooks libres et gratuits	viaf:174771837 wikidata:Q339761	fr	111187	Bildungsroman	heterodiegetic	long	high	T3
ELTeC-fra	FRA00602_Boisgobey	FRA00602	Boisgobey, Fortuné du	Rubis sur l'ongle	1821	1891	M	viaf:19720225 wikidata:Q969321	1886	1886	2014	NA	(unspecified)	viaf:missing wikidata:missing	fr	104131	NA	heterodiegetic	long	low	T3
ELTeC-fra	FRA07201_Montagne	FRA07201	Montagne, Édouard	Les Affamés de Londres	1830	1899	M	viaf:76379741 wikidata:Q47843466	1886	1886	2016	1886	BnF	viaf:missing wikidata:missing	fr	84303	NA	heterodiegetic	medium	low	T2
ELTeC-fra	FRA03201_Blandy	FRA03201	Blandy, Stella	Rouzétou	1836	1925	F	viaf:39410255 wikidata:Q3498121	1887	1887	2011	1887	Gallica (BnF)	viaf:missing wikidata:missing	fr	84121	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA01601_GautierJ	FRA01601	Gautier, Judith	La Sœur du Soleil	1845	1917	F	viaf:54148064 wikidata:Q2523100	1887	1887	2001	1887	Wikisource	viaf:3075147270505335700009 wikidata:Q19189680	fr	107267	NA	heterodiegetic	long	high	T3
ELTeC-fra	FRA02201_Gouraud	FRA02201	Gouraud, Julie [Louise d'Aulnay]	Quand je serai grande	1810	1891	M	viaf:31987653 wikidata:Q18115130	1888	1888	NA	1888	Bibliothèque électronique du Québec (BEQ)	oclc:559725443 viaf:unavailable wikidata:missing	fr	45701	NA	heterodiegetic	short	low	T3
ELTeC-fra	FRA02301_Greville	FRA02301	Gréville, Henry [Alice Marie Céleste Fleury, dite Durand]	La seconde mère	1842	1902	F	viaf:49258322 wikidata:Q2266038	1888	1888	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:missing wikidata:missing	fr	60048	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA02603_Malot	FRA02603	Malot, Hector	Conscience	1830	1907	M	viaf:49228546 wikidata:Q315003	1888	1888	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:310221173 wikidata:Q21231298	fr	105754	NA	heterodiegetic	long	low	T3
ELTeC-fra	FRA01102_Dombre	FRA01102	Dombre, Roger [Marguerite Sisson / Marguerite Ligeron]	Folla	1859	1914	F	viaf:37053113 wikidata:Q42529454	1889	1889	NA	NA	Bibliothèque électronique du Québec (BEQ)	oclc:465119441 viaf:unavailable wikidata:missing	fr	24998	NA	heterodiegetic	short	low	T3
ELTeC-fra	FRA01101_Dombre	FRA01101	Dombre, Roger [Marguerite Sisson / Marguerite Ligeron]	Une pupille gênante	1859	1914	F	viaf:37053113 wikidata:Q42529454	1890	1890	NA	NA	Bibliothèque électronique du Québec (BEQ)	oclc:457908349 viaf:unavailable wikidata:missing	fr	50336	NA	heterodiegetic	medium	low	T3
